rate	version	filenum	counter	word	position	score	performance	learning_rate	entropy_weight	memRate	lr_decay	dual_learning_rate	momentum	replicates	predictionLoss	reconstructionLoss
-1.0	_SuperLong_WithAutoencoder.py	58998969	40	by 	11	0.01	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	40	by 	12	0.46	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	40	by 	13	0.01	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	40	by 	14	0.2	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	40	by 	15	0.17	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	40	by 	16	0.13	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	40	by 	17	0.13	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	40	by 	18	0.01	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	40	by 	19	0.49	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	40	by 	20	0.01	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	40	about 	0	0.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	40	about 	1	0.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	40	about 	2	0.92	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	40	about 	3	0.79	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	40	about 	4	0.72	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	40	about 	5	0.78	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	40	about 	6	0.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	40	about 	7	0.94	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	40	about 	8	0.85	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	40	about 	9	0.94	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	40	about 	10	0.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	40	about 	11	0.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	40	about 	12	0.97	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	40	about 	13	0.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	40	about 	14	0.91	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	40	about 	15	0.85	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	40	about 	16	0.55	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	40	about 	17	0.92	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	40	about 	18	0.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	40	about 	19	0.96	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	40	about 	20	0.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	the 	0	0.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	the 	1	0.01	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	the 	2	0.01	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	the 	3	0.01	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	the 	4	0.01	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	the 	5	0.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	the 	6	0.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	the 	7	0.01	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	the 	8	0.01	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	the 	9	0.01	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	the 	10	0.01	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	the 	11	0.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	the 	12	0.01	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	the 	13	0.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	the 	14	0.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	the 	15	0.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	the 	16	0.01	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	the 	17	0.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	the 	18	0.01	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	the 	19	0.02	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	the 	20	0.01	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	was 	0	0.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	was 	1	0.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	was 	2	0.08	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	was 	3	0.06	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	was 	4	0.05	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	was 	5	0.02	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	was 	6	0.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	was 	7	0.05	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	was 	8	0.03	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	was 	9	0.06	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	was 	10	0.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	was 	11	0.01	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	was 	12	0.2	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	was 	13	0.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	was 	14	0.04	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	was 	15	0.03	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	was 	16	0.03	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	was 	17	0.05	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	was 	18	0.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	was 	19	0.24	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	was 	20	0.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	that 	0	0.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	that 	1	0.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	that 	2	0.46	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	that 	3	0.1	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	that 	4	0.1	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	that 	5	0.06	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	that 	6	0.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	that 	7	0.26	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	that 	8	0.13	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	that 	9	0.2	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	that 	10	0.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	that 	11	0.01	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	that 	12	0.42	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	that 	13	0.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	that 	14	0.19	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	that 	15	0.06	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	that 	16	0.08	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	that 	17	0.21	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	that 	18	0.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	that 	19	0.74	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	that 	20	0.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	fact 	0	0.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	fact 	1	0.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	fact 	2	0.99	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	fact 	3	0.97	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	fact 	4	0.99	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	fact 	5	0.99	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	fact 	6	0.01	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	fact 	7	1.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	fact 	8	0.96	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	fact 	9	0.99	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	fact 	10	0.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	fact 	11	0.01	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	fact 	12	1.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	fact 	13	0.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	fact 	14	0.99	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	fact 	15	0.98	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	fact 	16	0.96	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	fact 	17	0.99	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	fact 	18	0.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	fact 	19	1.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	fact 	20	0.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	information 	0	0.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	information 	1	0.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	information 	2	0.99	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	information 	3	0.97	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	information 	4	0.97	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	information 	5	0.98	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	information 	6	0.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	information 	7	0.99	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	information 	8	0.91	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	information 	9	1.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	information 	10	0.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	information 	11	0.01	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	information 	12	1.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	information 	13	0.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	information 	14	0.99	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	information 	15	0.95	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	information 	16	0.96	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	information 	17	0.98	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	information 	18	0.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	information 	19	1.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	information 	20	0.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	report 	0	0.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	report 	1	0.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	report 	2	1.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	report 	3	1.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	report 	4	1.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	report 	5	1.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	report 	6	0.02	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	report 	7	1.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	report 	8	1.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	report 	9	1.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	report 	10	0.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	report 	11	0.01	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	report 	12	1.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	report 	13	0.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	report 	14	1.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	report 	15	1.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	report 	16	1.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
-1.0	_SuperLong_WithAutoencoder.py	58998969	80	report 	17	1.0	5.437056229841638	None	0.0	0.4493	1.0	0.01	0.5	20.0	4.06123021018304	1.3797424382374528
